statecode,countycode,v149_numerator,v149_denominator,v149_rawvalue,v149_cilow,v149_cihigh,relative_standard_error,v149_sourceflag,v149_flag_CT
13,019,,,,,,0.3959987246563066,,
13,021,714,8218,0.0868824531516184,0.05257153743753371,0.12119336886570309,0.2014856695094809,,
13,023,,,,,,1.3844443742826806,,
13,025,,,,,,0.45914211401337834,,
13,027,,,,,,0.47830113903225746,,
13,029,,,,,,0.48837445778181754,,
13,031,,,,,,0.3848388707363748,,
13,033,,,,,,Inf,,
13,035,296,1162,0.2547332185886403,0.09534347834766499,0.4141229588296156,0.3192410337838067,,
13,037,,,,,,0.5257756327475799,,
13,039,,,,,,1.0585679937943602,,
13,043,,,,,,0.614680101552093,,
13,045,757,7996,0.09467233616808404,0.056471866613768296,0.1328728057223998,0.2058683272829838,,
13,047,,,,,,0.4587025383264739,,
13,049,,,,,,0.395408277632003,,
13,051,1072,15921,0.06733245399158344,0.03813296441947169,0.09653194356369518,0.22125584139772653,,
13,053,,,,,,2.2545578970910336,,
13,055,191,1068,0.17883895131086142,0.06988262229648652,0.2877952803252363,0.31083812209464795,,
13,057,938,14297,0.06560816954605861,0.03927649206022274,0.09193984703189448,0.20476915333046614,,
13,059,,,,,,0.36246901878312315,,
13,061,,,,,,0.9569090659886853,,
13,063,1866,17737,0.10520381124203643,0.0774867324142956,0.13292089006977725,0.13441876850177154,,
13,065,,,,,,1.5527388467924355,,
13,067,1534,41891,0.03661884414313337,0.02498180559676428,0.04825588268950246,0.16213686432228253,,
13,069,,,,,,0.42002153210656146,,
13,071,,,,,,0.3717193929587374,,
13,073,472,8585,0.054979615608619685,0.023606598767561715,0.08635263244967765,0.2911377438391589,,
13,075,,,,,,0.431917192519935,,
13,077,474,7938,0.05971277399848828,0.029124427108054882,0.09030112088892168,0.26135612849420947,,
13,079,,,,,,0.6998286366665235,,
13,081,,,,,,0.42249768751364475,,
13,083,,,,,,0.4676230712236599,,
13,085,,,,,,0.7351510116982548,,
13,087,,,,,,0.46649721232558866,,
13,089,2528,36531,0.06920150009580904,0.05098748836922704,0.08741551182239105,0.13428701853198605,,
13,091,,,,,,0.5237947639593941,,
13,093,,,,,,0.44258036604083334,,
13,095,792,5271,0.15025611838360842,0.09886665326625789,0.20164558350095896,0.1744961545516096,,
13,097,837,8822,0.09487644525051009,0.05921183997322971,0.13054105052779047,0.1917886692976419,,
13,099,,,,,,0.723579176596859,,
13,101,,,,,,2.2193858027210625,,
13,103,241,3220,0.0748447204968944,0.03140356825810026,0.11828587273568855,0.2961311504126453,,
13,105,,,,,,0.64195124418196,,
13,107,,,,,,0.5083092294588447,,
13,109,,,,,,0.5395607056657467,,
13,111,,,,,,2.2967470634953235,,
13,113,,,,,,0.39375296909371504,,
13,115,434,5915,0.07337278106508875,0.038862756596289454,0.10788280553388804,0.23996848811829666,,
13,117,506,15272,0.03313253012048193,0.01757159540138427,0.04869346483957959,0.23962107266885083,,
13,119,,,,,,1.0273306611906876,,
13,121,3665,57076,0.06421262877566754,0.046459050510236535,0.08196620704109854,0.1410617859339226,,
13,123,,,,,,0.533144987074154,,
13,125,,,,,,3.9657483086279774,,
13,127,439,4016,0.10931274900398406,0.05504715024233407,0.16357834776563407,0.25327814214446837,,
13,129,417,2724,0.15308370044052863,0.07253920222684361,0.23362819865421364,0.2684422418808765,,
13,131,,,,,,0.6057308659337061,,
13,133,,,,,,0.42630062456511625,,
13,135,3342,58209,0.05741380198938308,0.04452825412376615,0.07029934985500001,0.11450659749595381,,
13,137,223,2608,0.08550613496932516,0.02883516000355959,0.14217710993509072,0.33814840008858016,,
13,139,1065,11253,0.0946414289522794,0.05800315847636338,0.1312796994281954,0.19751387260011635,,
13,141,,,,,,0.6480922948647571,,
13,143,248,1530,0.16209150326797386,0.0558052151177697,0.268377791418178,0.3345499112693638,,
13,145,,,,,,0.4066278394816599,,
13,147,,,,,,0.6643566245631365,,
13,149,,,,,,3.274204394225681,,
13,151,1122,15362,0.07303736492644188,0.04902485496807982,0.09704987488480393,0.16773990413454376,,
13,153,465,9141,0.0508697079094191,0.025781158953212188,0.07595825686562602,0.25162873163121285,,
13,155,,,,,,0.36435067865932713,,
13,157,,,,,,0.40922215912942084,,
13,159,,,,,,0.5635864084772014,,
13,161,,,,,,0.6214864968306649,,
13,163,,,,,,0.6616397732883748,,
13,165,,,,,,0.6720604398416254,,
13,167,,,,,,0.8017107980202134,,
13,169,,,,,,2.319690700767531,,
13,171,,,,,,1.8757345017645464,,
13,173,,,,,,0.8472788227304723,,
13,175,258,2494,0.10344827586206896,0.04134172319591611,0.16555482852822181,0.3063078277752437,,
13,177,,,,,,0.5706416175812145,,
13,179,,,,,,0.4302777051360243,,
13,181,,,,,,2.5657241053402338,,
13,183,,,,,,0.35073951990414387,,
13,185,538,7934,0.06780942777917821,0.031684666920267744,0.10393418863808868,0.2718058689160493,,
13,187,,,,,,0.48321268389664696,,
13,189,,,,,,0.8453573822201237,,
13,191,196,376,0.5212765957446809,0.30912182247416864,0.7334313690151931,0.2076483620098725,,
13,193,,,,,,0.3833795964983008,,
13,195,,,,,,0.6266730037895517,,
13,197,,,,,,0.9311301468832658,,
13,199,,,,,,0.9992666709505267,,
13,201,,,,,,0.5510078787244397,,
13,205,,,,,,1.0478467289081528,,
13,207,,,,,,0.6760017745056289,,
13,209,,,,,,0.5723845699197962,,
13,211,,,,,,0.912048643598403,,
13,213,,,,,,0.4411598800001112,,
13,215,1384,10469,0.13219982806380742,0.09789632998553903,0.1665033261420758,0.13238886154498636,,
13,217,536,6884,0.0778617083091226,0.04352648411840654,0.11219693249983867,0.22498827608978963,,
13,219,,,,,,1.1312925004611591,,
13,221,,,,,,0.7521565686345265,,
13,223,892,10118,0.08815971535876656,0.054404691295191925,0.12191473942234118,0.1953494403056924,,
13,225,,,,,,0.39897041912255826,,
13,227,,,,,,0.4955684121097101,,
13,229,180,1051,0.17126546146527116,0.06509040006479824,0.27744052286574405,0.31629815626954944,,
13,231,193,1080,0.1787037037037037,0.10054385203020488,0.2568635553772025,0.22314856668969735,,
13,233,,,,,,0.5604658246847818,,
13,235,,,,,,0.8087968681577726,,
13,237,,,,,,Inf,,
13,239,,,,,,Inf,,
13,241,,,,,,0.6112512806567864,,
13,243,,,,,,2.817422368538417,,
13,245,1029,11459,0.08979841172877215,0.0631446212151473,0.116452202242397,0.15143778658476983,,
13,247,495,5734,0.08632717125915591,0.044762071027641,0.12789227149067084,0.24565479769893478,,
13,249,,,,,,2.121862701746678,,
13,251,,,,,,0.5736145713155375,,
13,253,,,,,,0.7910995515841556,,
13,255,,,,,,0.3696452018744337,,
13,257,,,,,,0.554615096561404,,
13,259,,,,,,0.4530409154283561,,
13,261,,,,,,0.5894631090905988,,
13,263,,,,,,0.6745365766338212,,
13,265,,,,,,Inf,,
13,267,,,,,,0.5376173836276443,,
13,269,,,,,,0.9282805219428244,,
13,271,,,,,,0.6089806190897125,,
13,273,,,,,,2.0412130495054033,,
13,275,,,,,,0.41304631219071736,,
13,277,,,,,,0.3554155979464799,,
13,279,249,1632,0.15257352941176472,0.048445021130516894,0.25670203769301253,0.34820450273542425,,
13,281,,,,,,2.0795151551018045,,
13,283,,,,,,2.0115575386981455,,
13,285,,,,,,0.3993323567121884,,
13,287,,,,,,1.7678682688789,,
13,289,,,,,,4.134284461994255,,
13,291,,,,,,0.851279795497192,,
13,293,,,,,,0.40989841963160717,,
13,295,312,2984,0.10455764075067024,0.043211257775709944,0.16590402372563054,0.29934851974961,,
13,297,296,5701,0.051920715663918614,0.023599920853351625,0.0802415104744856,0.27829710978875205,,
13,299,,,,,,0.44755946213959213,,
13,301,,,,,,6.503009005553607,,
13,303,,,,,,0.5484498833833017,,
13,305,,,,,,0.40409456709120556,,
13,307,,,,,,0.7330831872378193,,
13,309,148,747,0.19812583668005354,0.10154235939500414,0.2947093139651029,0.2487171040124514,,
13,311,,,,,,0.8676351737761541,,
13,313,542,5770,0.09393414211438475,0.055138210803341865,0.13273007342542764,0.21072042667437066,,
13,315,,,,,,0.5174291525426938,,
13,317,,,,,,2.307249844325651,,
13,319,,,,,,0.8425055794219755,,
13,321,,,,,,0.6083058686400075,,
15,000,5193,61027,0.08509348321234864,0.07467521703535833,0.09551174938933894,0.06246591074161719,,
15,001,944,8532,0.11064228785747773,0.0772460040839459,0.14403857163100958,0.1540000719667576,,
15,003,3496,42605,0.08205609670226499,0.07022239828767152,0.09388979511685847,0.07357894750761142,,
15,005,,,,,,,,
15,007,,,,,,0.35799914954741313,,
15,009,543,6763,0.08028981221351471,0.04944860575714251,0.11113101866988691,0.19598139518213742,,
16,000,7922,115241,0.06874289532371292,0.06092574846968582,0.07656004217774001,0.05801821719706786,,
16,001,1359,27213,0.049939367214199094,0.038300844701130723,0.061577889727267465,0.11890462417899174,,
16,003,,,,,,1.2275067682945195,,
16,005,487,5464,0.08912884333821376,0.05088400826145634,0.1273736784149712,0.218926558751417,,
16,007,,,,,,1.4342725892436634,,
16,009,,,,,,0.9051189747874874,,
16,011,218,3068,0.0710560625814863,0.03344204603983525,0.10867007912313736,0.27008004762634674,,
16,013,,,,,,12.371832265350946,,
16,015,,,,,,0.6671228458200418,,
16,017,144,2109,0.06827880512091039,0.021528451400137885,0.1150291588416829,0.34933565758612956,,
16,019,720,7429,0.09691748552968098,0.05927849414805104,0.13455647691131092,0.19814347149527267,,
16,021,,,,,,1.0135161094614156,,
16,023,,,,,,0.7242194575403719,,
16,025,,,,,,Inf,,
16,027,1576,14295,0.11024833857992306,0.07442133358064965,0.14607534357919646,0.16579918045705136,,
16,029,,,,,,0.7167616916783409,,
16,031,,,,,,0.5453988254182539,,
16,033,,,,,,Inf,,
16,035,,,,,,0.7339369289821248,,
16,037,,,,,,19.38377067638353,,
16,039,,,,,,0.36142857824226576,,
16,041,,,,,,0.42928132364522853,,
16,043,,,,,,0.5827671847252109,,
16,045,,,,,,0.6355441323038763,,
16,047,,,,,,0.44817583123280597,,
16,049,,,,,,0.8941183183792122,,
16,051,,,,,,0.48472236841382804,,
16,053,,,,,,0.46773137188839936,,
16,055,401,7820,0.05127877237851662,0.027627786545308536,0.0749297582117247,0.2353182213034852,,
16,057,,,,,,0.6332113421224296,,
16,059,,,,,,8.497196178338513,,
16,061,,,,,,1.3458674148846816,,
16,063,,,,,,0.7565070623857767,,
16,065,,,,,,0.681076350953012,,
16,067,,,,,,0.4428661659620818,,
16,069,165,2141,0.07706679121905652,0.02698908821988153,0.1271444942182315,0.33152863983065445,,
16,071,,,,,,0.6355936863745363,,
16,073,,,,,,0.3994270520653436,,
16,075,220,1377,0.15976761074800291,0.05326920305553953,0.26626601844046627,0.34009347725538513,,
16,077,,,,,,1.3566669595749499,,
16,079,,,,,,0.4500349696348958,,
16,081,,,,,,0.7069544778301058,,
16,083,697,5070,0.13747534516765286,0.07469671727316862,0.2002539730621371,0.23298659226498045,,
16,085,,,,,,4.135094092433174,,
16,087,,,,,,0.5876276814672982,,
17,000,43880,667284,0.06575910706685609,0.0625449812576328,0.06897323287607937,0.02493738403533,,
17,001,,,,,,0.5119089473424844,,
17,003,,,,,,0.82885459449288,,
17,005,,,,,,0.777783605035225,,
17,007,,,,,,0.3800177956198109,,
17,009,,,,,,3.600984002277879,,
17,011,96,1489,0.06447280053727333,0.025514230184853118,0.10343137088969355,0.308297785154941,,
17,013,,,,,,0.6080827755086843,,
17,015,,,,,,0.3583724275982308,,
17,017,,,,,,0.3821208327292258,,
17,019,1009,18385,0.05488169703562687,0.030421206244971296,0.07934218782628244,0.22739534151119653,,
17,021,,,,,,0.5563131092727932,,
17,023,,,,,,1.0429511069768136,,
17,025,,,,,,0.6573938327053553,,
17,027,,,,,,0.3748271784164184,,
17,029,,,,,,0.4806077890430339,,
17,031,17485,251884,0.06941687443426339,0.06342388944032304,0.07540985942820375,0.04404758108155891,,
17,033,,,,,,0.8772296956253802,,
17,035,,,,,,2.4762373151475425,,
17,037,,,,,,0.3512074955588592,,
17,039,,,,,,0.9969596084495339,,
17,041,,,,,,0.5924160169068439,,
17,043,1675,48264,0.034704956074921266,0.026559695356481294,0.042850216793361234,0.11974500862466854,,
17,045,,,,,,0.6288399532236365,,
17,047,90,349,0.25787965616045844,0.09821506803395746,0.4175442442869594,0.31588968966070774,,
17,049,,,,,,0.5014471964170625,,
17,051,,,,,,0.40378377422545386,,
17,053,,,,,,0.39464677935482667,,
17,055,236,1797,0.13132999443516974,0.07872966750883231,0.18393032136150717,0.20434708467361715,,
17,057,187,1485,0.1259259259259259,0.06665823077531756,0.18519362107653425,0.24013021744694266,,
17,059,,,,,,0.8921285736058988,,
17,061,,,,,,0.7529086517234402,,
17,063,,,,,,0.4259493927410518,,
17,065,,,,,,2.8791684158968827,,
17,067,,,,,,0.7867110879934847,,
17,069,,,,,,19.38543121880332,,
17,071,,,,,,1.2141245296125294,,
17,073,276,2401,0.1149521032902957,0.05443652621226062,0.1754676803683308,0.2685926881180905,,
17,075,,,,,,0.7888263142760872,,
17,077,,,,,,0.515338928922516,,
17,079,,,,,,1.6584742488386601,,
17,081,212,1760,0.12045454545454545,0.06907074003456437,0.17183835087452654,0.21764415079699342,,
17,083,,,,,,0.9278702183967238,,
17,085,,,,,,0.5274921193910721,,
17,087,,,,,,0.7644856331704675,,
17,089,1876,30129,0.06226559129078297,0.04732849001154728,0.07720269257001866,0.12239456628358539,,
17,091,350,6502,0.0538295908951092,0.030225891061428294,0.0774332907287901,0.2237190325343925,,
17,093,567,8253,0.06870229007633588,0.03378551109849297,0.1036190690541788,0.2593026103229831,,
17,095,,,,,,0.4383874051876899,,
17,097,2029,44402,0.04569613981352191,0.03404142517463219,0.057350854452411636,0.13012659282143144,,
17,099,331,5483,0.060368411453583806,0.03628091424495852,0.08445590866220909,0.20357566310329311,,
17,101,,,,,,0.40029989278687067,,
17,103,,,,,,0.5200214588814676,,
17,105,,,,,,0.3967078126609387,,
17,107,,,,,,0.38055665676494554,,
17,109,,,,,,0.5179022160853259,,
17,111,811,16990,0.047733961153619775,0.030931982622492582,0.06453593968474697,0.17958782005325435,,
17,113,229,12433,0.018418724362583447,0.007233518018068522,0.029603930707098373,0.3098335052164559,,
17,115,449,5010,0.08962075848303393,0.05546234715470604,0.1237791698113618,0.1944612071666319,,
17,117,296,2127,0.13916314057357781,0.06393647540201035,0.21438980574514527,0.275798257066885,,
17,119,1322,14386,0.0918948978173224,0.06387199572397063,0.11991779991067415,0.15558425295430486,,
17,121,155,1827,0.08483853311439518,0.037604318644197665,0.1320727475845927,0.2840582943945058,,
17,123,,,,,,7.120020744046889,,
17,125,,,,,,1.4693728963083055,,
17,127,,,,,,0.562958845109736,,
17,129,,,,,,0.6788027299231728,,
17,131,,,,,,0.44773341573997444,,
17,133,,,,,,1.1261389411656713,,
17,135,126,1228,0.10260586319218241,0.048343561327722676,0.15686816505664214,0.26981740642029706,,
17,137,,,,,,0.7882126953711447,,
17,139,,,,,,0.8406681382400747,,
17,141,239,2752,0.08684593023255814,0.03318769285204772,0.14050416761306855,0.3152324081444041,,
17,143,782,9140,0.08555798687089715,0.05780204499881655,0.11331392874297774,0.16551575546141287,,
17,145,,,,,,0.46850365341509753,,
17,147,,,,,,3.909847710868264,,
17,149,,,,,,0.48701346587865246,,
17,151,,,,,,9.724265211135776,,
17,153,,,,,,0.49583607030913,,
17,155,,,,,,2.8941806350522152,,
17,157,,,,,,0.4422144621949403,,
17,159,106,804,0.1318407960199005,0.04540421456319982,0.2182773774766012,0.3344965897727539,,
17,161,447,7691,0.05811988037966454,0.0340464266470431,0.08219333411228599,0.211328279981728,,
17,163,1167,13004,0.08974161796370347,0.0640433341762735,0.11543990175113344,0.14610132485692398,,
17,165,,,,,,0.5190709967031759,,
17,167,872,9517,0.0916255122412525,0.061028803532697136,0.12222222094980786,0.17037357048031815,,
17,169,,,,,,2.806788250756751,,
17,171,,,,,,0.6591891968546949,,
17,173,,,,,,0.5454354411289711,,
17,175,,,,,,0.6050818259766605,,
17,177,,,,,,0.3656981884823957,,
17,179,457,6284,0.07272437937619351,0.03735571616700014,0.10809304258538688,0.24813187112777557,,
17,181,128,903,0.14174972314507198,0.06230720438589907,0.22119224190424489,0.285939869417782,,
17,183,341,3471,0.0982425813886488,0.05553972168115346,0.14094544109614415,0.22176914543766285,,
17,185,,,,,,0.6601756742716295,,
17,187,,,,,,0.5120078280139105,,
17,189,,,,,,1.5353079154732683,,
17,191,,,,,,0.3641208089910125,,
17,193,,,,,,0.9669190396952355,,
17,195,135,2567,0.05259057265290222,0.021853524863489158,0.08332762044231529,0.29819350595398086,,
17,197,2973,40265,0.0738358375760586,0.059085351165103016,0.08858632398701419,0.10192555024765865,,
17,199,367,2854,0.12859145059565522,0.07024328771891206,0.18693961347239837,0.23150427744289742,,
17,201,1312,14193,0.09243993517931375,0.06923638336624842,0.11564348699237907,0.12806745072285505,,
17,203,,,,,,0.524719747927788,,
18,000,22005,377635,0.058270552252836734,0.05437256674577738,0.062168537759896086,0.034129899905827495,,
18,001,347,1982,0.17507568113017155,0.10076641741198682,0.24938494484835627,0.2165514331139242,,
18,003,1380,21046,0.06557065475624822,0.048977459905457585,0.08216384960703886,0.1291113497595903,,
18,005,,,,,,0.49311373592804114,,
18,007,,,,,,1.3893894016388155,,
18,009,,,,,,0.6677891759314846,,
18,011,,,,,,0.7056203080956095,,
18,013,,,,,,1.99552216004016,,
18,015,,,,,,0.4054654056159694,,
18,017,,,,,,0.5617891014793361,,
18,019,194,5497,0.035291977442241225,0.014792053648219668,0.05579190123626278,0.29636040683709364,,
18,021,,,,,,0.531019160179806,,
18,023,,,,,,0.8657637139522742,,
18,025,,,,,,1.9201850191003016,,
18,027,222,1917,0.11580594679186229,0.0447677311923005,0.1868441623914241,0.31297173033728615,,
18,029,,,,,,0.5225724955196392,,
18,031,,,,,,0.4152242580316897,,
18,033,132,2238,0.058981233243967826,0.023734535134733573,0.09422793135320208,0.3048937475590069,,
18,035,372,9024,0.041223404255319146,0.021483388705875645,0.06096341980476265,0.24431355650397488,,
18,037,,,,,,2.002148016305701,,
18,039,791,11840,0.06680743243243244,0.042464541989295834,0.09115032287556904,0.18590509484683387,,
18,041,,,,,,0.4913714271509885,,
18,043,,,,,,1.146476154275028,,
18,045,,,,,,0.41148530600508204,,
18,047,,,,,,1.0524837250603647,,
18,049,,,,,,0.5772356456032522,,
18,051,,,,,,0.4192542618808544,,
18,053,,,,,,0.3973323321212617,,
18,055,,,,,,0.4813318779953044,,
18,057,807,19072,0.0423133389261745,0.02059954063087914,0.06402713722146985,0.26181976651232397,,
18,059,,,,,,0.3533289821932359,,
18,061,147,1795,0.0818941504178273,0.025716387059967226,0.13807191377568737,0.3499898834768806,,
18,063,250,9357,0.02671796515977343,0.010005537924845008,0.04343039239470185,0.3191391461984189,,
18,065,277,2146,0.12907735321528424,0.06486360052192754,0.19329110590864096,0.2538177139909075,,
18,067,198,3850,0.05142857142857143,0.021968462725813945,0.08088868013132891,0.2922629831622766,,
18,069,127,1989,0.06385118149824032,0.020519802308206006,0.10718256068827463,0.34624021054546944,,
18,071,,,,,,0.3692754885844766,,
18,073,,,,,,0.5734638736544613,,
18,075,,,,,,0.4967577413291675,,
18,077,,,,,,0.4372328710564688,,
18,079,,,,,,0.3780119248255932,,
18,081,583,8335,0.06994601079784044,0.03655078707302409,0.10334123452265678,0.24359329798923954,,
18,083,,,,,,0.4772875423447843,,
18,085,249,4936,0.050445705024311185,0.019587590737517542,0.08130381931110484,0.31209665625689165,,
18,087,333,2789,0.11939763356041593,0.0633433567513415,0.17545191036949034,0.23952837228122284,,
18,089,1887,25740,0.07331002331002331,0.05373846727353615,0.09288157934651048,0.1362090383124005,,
18,091,397,4590,0.08649237472766884,0.05191967570940465,0.12106507374593303,0.20393858080223184,,
18,093,,,,,,0.5261769390935165,,
18,095,450,6606,0.0681198910081744,0.039506919930165765,0.09673286208618302,0.21430531399243197,,
18,097,3917,51002,0.07680090976824439,0.061724677850891384,0.09187714168559738,0.10015447841809871,,
